sentence,label,tokens,tree
"If you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .",0.6388900279998779,"If|you|'re|as|happy|listening|to|movies|as|you|are|watching|them|,|and|the|slow|parade|of|human|frailty|fascinates|you|,|then|you|'re|at|the|right|film|.",62|61|59|58|57|56|55|55|54|50|49|48|48|51|52|45|44|44|43|42|41|41|47|40|39|38|36|35|34|33|33|37|34|35|36|37|38|39|40|63|42|43|46|45|46|47|53|49|50|51|52|53|54|60|56|57|58|59|60|61|62|63|0
"This version moves beyond the original 's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema 's inability to stand in for true , lived experience .",0.5555599927902222,"This|version|moves|beyond|the|original|'s|nostalgia|for|the|communal|film|experiences|of|yesteryear|to|a|deeper|realization|of|cinema|'s|inability|to|stand|in|for|true|,|lived|experience|.",62|62|59|58|55|54|54|56|53|51|50|49|49|48|48|47|45|44|44|43|41|41|40|39|37|37|36|35|34|33|33|61|34|35|36|38|38|39|40|42|42|43|46|45|46|47|60|52|50|51|52|53|57|55|56|57|58|59|60|61|63|63|0
Some movies blend together as they become distant memories .,0.44444000720977783,Some|movies|blend|together|as|they|become|distant|memories|.,18|18|15|15|14|13|12|11|11|17|12|13|14|16|16|17|19|19|0
Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .,0.666670024394989,Mention|``|Solaris|''|five|years|from|now|and|I|'m|sure|those|who|saw|it|will|have|an|opinion|to|share|.,41|40|39|39|37|37|36|36|43|35|33|33|32|31|30|29|28|27|25|25|24|24|45|26|26|27|28|29|30|31|32|34|34|35|44|38|38|42|40|41|42|43|44|45|0
Allen 's funniest and most likeable movie in years .,0.875,Allen|'s|funniest|and|most|likeable|movie|in|years|.,19|17|13|13|12|12|15|11|11|18|16|14|14|15|16|17|18|19|0
It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .,0.8055599927902222,It|'s|a|glorious|spectacle|like|those|D.W.|Griffith|made|in|the|early|days|of|silent|film|.,35|33|31|30|30|29|27|26|26|25|24|22|21|21|20|19|19|34|20|23|22|23|24|25|28|27|28|29|32|31|32|33|34|35|0
This comic gem is as delightful as it is derivative .,0.8194400072097778,This|comic|gem|is|as|delightful|as|it|is|derivative|.,20|19|19|16|15|15|14|13|12|12|18|13|14|17|16|17|18|21|20|21|0
"More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .",0.8194400072097778,"More|timely|than|its|director|could|ever|have|dreamed|,|this|quietly|lyrical|tale|probes|the|ambiguous|welcome|extended|by|Iran|to|the|Afghani|refugees|who|streamed|across|its|borders|,|desperate|for|work|and|food|.",72|71|70|68|68|66|66|65|65|64|63|62|60|58|58|56|55|55|53|52|52|51|49|48|48|47|44|43|42|42|45|41|40|38|38|39|61|39|40|41|46|43|44|45|46|47|50|49|50|51|54|53|54|57|56|57|59|59|60|61|62|63|64|73|67|67|69|69|70|71|72|73|0
"The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",0.625,"The|leaping|story|line|,|shaped|by|director|Peter|Kosminsky|into|sharp|slivers|and|cutting|impressions|,|shows|all|the|signs|of|rich|detail|condensed|into|a|few|evocative|images|and|striking|character|traits|.",65|64|63|63|66|61|60|59|58|58|57|54|54|55|53|53|68|50|48|47|47|46|45|44|44|43|40|39|38|38|41|37|36|36|52|37|42|39|40|41|42|43|51|45|46|49|48|49|50|51|52|69|56|55|56|57|62|59|60|61|62|67|64|65|66|67|68|69|0
"With three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .",0.4583300054073334,"With|three|excellent|principal|singers|,|a|youthful|and|good-looking|diva|and|tenor|and|richly|handsome|locations|,|it|'s|enough|to|make|you|wish|Jacquot|had|left|well|enough|alone|and|just|filmed|the|opera|without|all|these|distortions|of|perspective|.",84|81|80|79|79|82|76|73|73|74|75|77|71|71|70|69|69|68|67|65|64|63|62|61|60|59|58|54|53|52|52|55|56|50|49|49|48|46|45|45|44|44|66|47|46|47|48|51|50|51|57|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|85|70|72|72|78|74|75|76|77|78|83|80|81|82|83|84|85|0
"The production has been made with an enormous amount of affection , so we believe these characters love each other .",0.833329975605011,"The|production|has|been|made|with|an|enormous|amount|of|affection|,|so|we|believe|these|characters|love|each|other|.",36|36|35|34|33|32|30|29|29|28|28|38|39|27|26|24|24|23|22|22|41|23|25|25|26|27|40|31|30|31|32|33|34|35|37|37|38|39|40|41|0
Certainly the performances are worthwhile .,0.7222200036048889,Certainly|the|performances|are|worthwhile|.,11|9|9|7|7|8|8|10|10|11|0
"Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .",0.6805599927902222,"Winds|up|being|both|revelatory|and|narcissistic|,|achieving|some|honest|insight|into|relationships|that|most|high-concept|films|candy-coat|with|pat|storylines|,|precious|circumstances|and|beautiful|stars|.",56|55|52|51|49|49|50|53|46|45|44|44|43|43|42|40|39|39|38|37|32|32|33|31|31|35|30|30|57|36|34|33|34|35|36|37|38|41|40|41|42|48|47|45|46|47|48|54|50|51|52|53|54|55|56|57|0
Watching these eccentrics is both inspiring and pure joy .,0.8472200036048889,Watching|these|eccentrics|is|both|inspiring|and|pure|joy|.,18|17|17|15|14|11|11|12|13|16|12|13|14|15|16|19|18|19|0
Steven Spielberg brings us another masterpiece,0.9861099720001221,Steven|Spielberg|brings|us|another|masterpiece,10|10|8|8|7|7|9|9|11|11|0
"Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first .",0.7361099720001221,"Finally|,|the|French-produced|``|Read|My|Lips|''|is|a|movie|that|understands|characters|must|come|first|.",37|36|31|31|32|30|29|29|34|27|25|25|24|23|22|21|20|20|28|21|22|23|24|26|26|27|28|35|30|33|32|33|34|35|36|37|0
"Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters .",0.8055599927902222,"Ms.|Seigner|and|Mr.|Serrault|bring|fresh|,|unforced|naturalism|to|their|characters|.",26|25|24|23|23|21|19|18|17|17|16|15|15|22|16|20|18|19|20|21|22|27|24|25|26|27|0
Allen shows he can outgag any of those young whippersnappers making moving pictures today .,0.7638900279998779,Allen|shows|he|can|outgag|any|of|those|young|whippersnappers|making|moving|pictures|today|.,29|27|26|25|24|23|22|20|19|19|18|16|16|17|28|17|18|21|20|21|22|23|24|25|26|27|28|29|0
"A good film with a solid pedigree both in front of and , more specifically , behind the camera .",0.791670024394989,"A|good|film|with|a|solid|pedigree|both|in|front|of|and|,|more|specifically|,|behind|the|camera|.",37|36|36|35|33|32|32|31|29|28|28|27|25|23|23|24|22|21|21|39|22|26|24|25|26|27|30|29|30|31|34|33|34|35|38|37|38|39|0
"By no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story .",0.23611000180244446,"By|no|means|a|slam-dunk|and|sure|to|ultimately|disappoint|the|action|fans|who|will|be|moved|to|the|edge|of|their|seats|by|the|dynamic|first|act|,|it|still|comes|off|as|a|touching|,|transcendent|love|story|.",80|76|76|75|75|78|72|71|70|69|68|68|73|67|66|65|63|62|60|60|59|58|58|57|56|55|54|54|53|52|51|48|48|47|46|45|44|43|42|42|50|43|44|45|46|47|49|49|50|51|52|53|81|55|56|57|64|59|61|61|62|63|64|65|66|67|74|69|70|71|72|73|74|79|77|77|78|79|80|81|0
I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !,0.875,I|encourage|young|and|old|alike|to|go|see|this|unique|and|entertaining|twist|on|the|classic|whale|'s|tale|--|you|wo|n't|be|sorry|!,50|49|46|46|47|45|44|43|42|40|37|37|38|39|36|34|33|32|32|35|51|31|29|29|28|28|53|30|30|31|52|33|34|35|36|41|38|39|40|41|42|43|44|45|48|47|48|49|50|51|52|53|0
A literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .,0.6944400072097778,A|literary|detective|story|is|still|a|detective|story|and|aficionados|of|the|whodunit|wo|n't|be|disappointed|.,33|32|31|31|29|29|28|27|27|35|25|24|23|23|21|21|20|20|37|22|22|26|24|25|26|36|28|30|30|34|32|33|34|35|36|37|0
High Crimes steals so freely from other movies and combines enough disparate types of films that it ca n't help but engage an audience .,0.6111099720001221,High|Crimes|steals|so|freely|from|other|movies|and|combines|enough|disparate|types|of|films|that|it|ca|n't|help|but|engage|an|audience|.,48|48|42|41|41|40|39|39|44|38|36|35|35|34|34|33|32|30|30|27|27|28|26|26|47|29|28|29|31|31|32|33|46|37|36|37|38|45|40|43|42|43|44|45|46|47|49|49|0
If you 're a fan of the series you 'll love it and probably want to see it twice .,0.916670024394989,If|you|'re|a|fan|of|the|series|you|'ll|love|it|and|probably|want|to|see|it|twice|.,38|37|36|34|34|33|32|32|31|27|26|26|28|25|24|23|21|21|22|30|22|23|24|25|29|27|28|29|30|31|39|33|35|35|36|37|38|39|0
I will be .,0.625,I|will|be|.,7|5|5|6|6|7|0
"It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '",0.7222200036048889,"It|celebrates|the|group|'s|playful|spark|of|nonconformity|,|glancing|vividly|back|at|what|Hibiscus|grandly|called|his|`|angels|of|light|.|'",49|44|41|40|40|39|39|38|38|45|36|35|35|34|33|32|31|30|28|27|27|26|26|47|48|29|28|29|30|31|32|33|34|37|36|37|46|43|42|41|42|43|44|45|46|47|48|49|0
"The story ... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is .",0.8055599927902222,"The|story|...|is|inspiring|,|ironic|,|and|revelatory|of|just|how|ridiculous|and|money-oriented|the|record|industry|really|is|.",42|42|41|38|33|33|34|35|36|32|31|31|29|27|27|28|25|24|24|23|23|40|26|25|26|30|28|29|30|39|32|37|34|35|36|37|38|39|40|41|43|43|0
It is also a testament to the integrity and vision of the band .,0.75,It|is|also|a|testament|to|the|integrity|and|vision|of|the|band|.,27|24|24|22|22|21|19|17|17|18|16|15|15|26|16|20|18|19|20|21|23|23|25|25|26|27|0
"Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , No Such Thing is a fascinating little tale .",0.8611099720001221,"Laced|with|liberal|doses|of|dark|humor|,|gorgeous|exterior|photography|,|and|a|stable-full|of|solid|performances|,|No|Such|Thing|is|a|fascinating|little|tale|.",54|53|51|51|50|44|44|45|43|42|42|47|48|40|40|39|38|38|37|35|34|34|32|31|30|29|29|33|30|31|32|33|36|35|36|37|55|39|41|41|49|43|46|45|46|47|48|49|50|52|52|53|54|55|0
"Huppert 's show to steal and she makes a meal of it , channeling Kathy Baker 's creepy turn as the repressed mother on Boston Public just as much as 8 Women 's Augustine .",0.6111099720001221,"Huppert|'s|show|to|steal|and|she|makes|a|meal|of|it|,|channeling|Kathy|Baker|'s|creepy|turn|as|the|repressed|mother|on|Boston|Public|just|as|much|as|8|Women|'s|Augustine|.",65|65|64|63|63|67|62|59|57|57|56|56|60|54|51|50|50|49|49|48|46|45|45|44|42|42|43|40|39|38|38|36|36|37|69|37|41|39|40|41|55|43|44|47|46|47|48|53|52|51|52|53|54|55|61|58|58|59|60|61|62|68|64|66|66|67|68|69|0
Nair does n't treat the issues lightly .,0.6111099720001221,Nair|does|n't|treat|the|issues|lightly|.,15|12|12|10|9|9|11|14|10|11|13|13|14|15|0
She allows each character to confront their problems openly and honestly .,0.7222200036048889,She|allows|each|character|to|confront|their|problems|openly|and|honestly|.,23|20|19|19|16|14|13|13|15|17|18|22|14|15|16|17|18|21|20|21|22|23|0
"One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .",0.8888900279998779,"One|of|the|best|silly|horror|movies|of|recent|memory|,|with|some|real|shocks|in|store|for|unwary|viewers|.",39|38|37|36|35|34|34|33|32|32|31|29|27|26|26|25|24|23|22|22|30|23|24|25|28|27|28|29|30|31|41|33|40|35|36|37|38|39|40|41|0
The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them .,0.7777799963951111,The|work|of|a|filmmaker|who|has|secrets|buried|at|the|heart|of|his|story|and|knows|how|to|take|time|revealing|them|.,45|45|44|42|42|41|37|37|36|35|33|33|32|31|31|39|30|29|28|26|26|25|25|47|27|27|28|29|30|40|32|34|34|35|36|38|38|39|40|41|43|43|44|46|46|47|0
Strange occurrences build in the mind of the viewer and take on extreme urgency .,0.7222200036048889,Strange|occurrences|build|in|the|mind|of|the|viewer|and|take|on|extreme|urgency|.,28|28|24|23|21|21|20|19|19|25|18|17|16|16|27|17|18|26|20|22|22|23|24|25|26|27|29|29|0
"Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .",0.6805599927902222,"Has|a|certain|ghoulish|fascination|,|and|generates|a|fair|amount|of|B-movie|excitement|.",27|26|25|25|22|22|23|21|19|18|18|17|16|16|29|17|20|19|20|21|24|23|24|28|26|27|28|29|0
Familiar but utterly delightful .,0.6388900279998779,Familiar|but|utterly|delightful|.,9|8|7|6|6|7|8|9|0
"A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .",0.7638900279998779,"A|fascinating|,|dark|thriller|that|keeps|you|hooked|on|the|delicious|pulpiness|of|its|lurid|fiction|.",33|32|31|30|30|29|28|28|26|25|23|22|22|21|20|19|19|27|20|21|24|23|24|25|26|27|35|29|34|31|32|33|34|35|0
"The film aims to be funny , uplifting and moving , sometimes all at once .",0.6944400072097778,"The|film|aims|to|be|funny|,|uplifting|and|moving|,|sometimes|all|at|once|.",30|30|27|26|23|22|21|19|19|20|24|25|18|17|17|29|18|28|20|21|22|23|24|25|26|27|28|29|31|31|0
The extent to which it succeeds is impressive .,0.7777799963951111,The|extent|to|which|it|succeeds|is|impressive|.,15|15|13|13|12|12|10|10|11|11|17|14|14|16|16|17|0
"The film brilliantly shines on all the characters , as the direction is intelligently accomplished .",0.916670024394989,"The|film|brilliantly|shines|on|all|the|characters|,|as|the|direction|is|intelligently|accomplished|.",30|30|29|25|24|23|22|22|26|21|19|19|17|17|18|28|18|20|20|21|27|23|24|25|26|27|28|29|31|31|0
"While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy .",0.708329975605011,"While|not|for|every|taste|,|this|often|very|funny|collegiate|gross-out|comedy|goes|a|long|way|toward|restoring|the|luster|of|the|National|Lampoon|film|franchise|,|too|long|reduced|to|direct-to-video|irrelevancy|.",68|67|66|65|65|64|62|60|59|59|58|57|57|54|53|52|52|51|50|48|48|47|44|43|42|41|41|45|39|39|38|37|36|36|56|37|38|40|40|46|42|43|44|45|46|47|49|49|50|51|55|53|54|55|56|63|58|61|60|61|62|63|64|69|66|67|68|69|0
"As broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , Frank Novak , that keeps the film grounded in an undeniable social realism .",0.791670024394989,"As|broad|and|cartoonish|as|the|screenplay|is|,|there|is|an|accuracy|of|observation|in|the|work|of|the|director|,|Frank|Novak|,|that|keeps|the|film|grounded|in|an|undeniable|social|realism|.",70|67|67|66|65|64|64|69|63|62|60|58|58|57|56|55|53|53|52|47|47|48|46|46|50|45|44|42|42|41|40|39|38|37|37|61|38|39|40|41|43|43|44|45|51|49|48|49|50|51|52|54|54|55|56|57|59|59|60|61|62|63|71|65|66|68|68|69|70|71|0
"In addition to Hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .",0.8888900279998779,"In|addition|to|Hoffman|'s|powerful|acting|clinic|,|this|is|that|rare|drama|that|offers|a|thoughtful|and|rewarding|glimpse|into|the|sort|of|heartache|everyone|has|felt|,|or|will|feel|someday|.",68|67|66|64|64|63|62|62|61|60|58|57|54|54|53|51|50|47|47|48|49|46|44|44|43|42|42|38|38|39|40|37|36|36|59|37|41|39|40|41|56|43|45|45|46|52|48|49|50|51|52|53|55|55|56|57|58|59|60|61|69|63|65|65|66|67|68|69|0
Jeffrey Tambor 's performance as the intelligent jazz-playing exterminator is Oscar-worthy .,1.0,Jeffrey|Tambor|'s|performance|as|the|intelligent|jazz-playing|exterminator|is|Oscar-worthy|.,20|19|19|21|18|17|16|15|15|13|13|14|14|23|16|17|18|22|20|21|22|23|0
"From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .",0.666670024394989,"From|the|opening|strains|of|the|Average|White|Band|'s|``|Pick|up|the|Pieces|''|,|you|can|feel|the|love|.",44|42|41|41|40|36|35|34|33|33|37|32|31|30|30|39|29|28|26|25|24|24|27|25|26|27|28|29|45|31|32|38|34|35|36|37|38|39|40|43|42|43|44|45|0
Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .,0.7361099720001221,Stevens|'|vibrant|creative|instincts|are|the|difference|between|this|and|countless|other|flicks|about|guys|and|dolls|.,35|35|34|33|33|31|27|27|26|26|29|24|23|23|22|20|20|21|32|21|22|25|24|25|30|28|28|29|30|31|32|37|34|36|36|37|0
that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0.666670024394989,that|it|'ll|probably|be|the|best|and|most|mature|comedy|of|the|2002|summer|season|speaks|more|of|the|season|than|the|picture,47|46|44|44|43|40|37|37|36|36|39|35|34|33|32|32|31|30|29|27|27|26|25|25|26|28|28|29|30|31|42|33|34|35|41|38|38|39|40|41|42|43|45|45|46|47|0
"Old people will love this movie , and I mean that in the nicest possible way : Last Orders will touch the heart of anyone old enough to have earned a 50-year friendship .",0.5138900279998779,"Old|people|will|love|this|movie|,|and|I|mean|that|in|the|nicest|possible|way|:|Last|Orders|will|touch|the|heart|of|anyone|old|enough|to|have|earned|a|50-year|friendship|.",60|60|59|58|57|57|62|63|56|55|54|53|52|51|50|50|65|48|48|47|46|44|44|43|42|40|40|39|38|37|36|35|35|67|36|37|38|39|41|41|42|43|45|45|46|47|49|49|66|51|52|53|54|55|56|64|58|59|61|61|62|63|64|65|66|67|0
